trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1732877460_R..N93R,065100_R..N93R,R,0,1732877460,1R 1051 95S/CTL,1732900949,1732900960,1004,0,0
1732877490_B..N,065150_B..N,B,0,1732877490,1B 1051+ BBC/BPK,1732900508,1732900519,1148,0,0
1732877490_FS.S01R,065150_FS.S01R,FS,1,1732877490,1FS 1051+ FKN/PPK,1732896131,1732896146,282,0,0
1732877520_5..N66R,065200_5..N66R,5,0,1732877520,05 1052  FLA/DYR,1732900399,1732900402,670,0,0
1732877520_D..S07R,065200_D..S07R,D,1,1732877520,1D 1052 205/STL,1732895504,1732895512,478,1,0
1732877520_GS.N01R,065200_GS.N01R,GS,0,1732877520,0S 1052  GCS/TSS,1732895599,1732895614,154,0,0
1732877520_J..N41R,065200_J..N41R,J,0,1732877520,1J 1052 BRD/P-A,1732899480,1732899492,766,0,0
1732877520_J..S13R,065200_J..S13R,J,1,1732877520,1J 1052 P-A/BRD,1732898700,1732898712,662,0,0
1732877550_2..S01R,065250_2..S01R,2,1,1732877550,<2 1052+ 241/FLA,1732908574,1732908587,1742,0,0
1732877550_B..S,065250_B..S,B,1,1732877550,1B 1052+ 145/BBC,1732900343,1732900354,1118,0,0
1732877550_C..N04R,065250_C..N04R,C,0,1732877550,1C 1052+ EUC/168,1732899795,1732899810,522,0,0
1732877550_L..N,065250_L..N,L,0,1732877550,0L 1052+RPY/8AV,1732897921,1732897931,557,0,0
1732877580_A..N55R,065300_A..N55R,A,0,1732877580,1A 1053 FAR/207,1732901551,1732901566,638,0,0
1732877580_N..N33R,065300_N..N33R,N,0,1732877580,1N 1053 STL/DIT,1732900409,1732900420,916,0,0
1732877610_1..N03R,065350_1..N03R,1,0,1732877610,01 1053+ SFT/242,1732898977,1732898989,462,0,0
1732877610_3..S01R,065350_3..S01R,3,1,1732877610,03 1053+ 148/NLT,1732899949,1732899952,591,0,0
1732877610_E..N66R,065350_E..N66R,E,0,1732877610,1E 1053+ WTC/P-A,1732898879,1732898894,457,0,0
1732877610_H..S21R,065350_H..S21R,H,1,1732877610,1H 1053+ BCR/RPK,1732896461,1732896476,296,0,0
1732877610_Q..S36R,065350_Q..S36R,Q,1,1732877610,1Q 1053+ 962/STL,1732900123,1732900135,873,0,0
1732877640_6..N01R,065400_6..N01R,6,0,1732877640,06 1054  BBR/PEL,1732899529,1732899532,535,0,0
1732877640_6..S03R,065400_6..S03R,6,1,1732877640,06 1054  177/BBR,1732898677,1732898689,422,0,0
1732877640_C..S04R,065400_C..S04R,C,1,1732877640,1C 1054 168/EUC,1732899584,1732899599,503,0,0
1732877640_F..S69R,065400_F..S69R,F,1,1732877640,1F 1054 179/STL,1732901975,1732901978,1324,0,0
1732877670_L..S,065450_L..S,L,1,1732877670,0L 1054+8AV/RPY,1732898116,1732898126,560,0,0
1732877670_Q..N36R,065450_Q..N36R,Q,0,1732877670,1Q 1054+ STL/962,1732899643,1732899655,801,0,0
1732877700_E..S71R,065500_E..S71R,E,1,1732877700,1E 1055 P-A/WTC,1732898879,1732898894,452,0,0
1732877700_R..S71R,065500_R..S71R,R,1,1732877700,1R 1055 CTL/95S,1732900844,1732900855,958,0,0
1732877730_1..S03R,065550_1..S03R,1,1,1732877730,01 1055+ 242/SFT,1732899277,1732899289,502,0,0
1732877730_A..S58R,065550_A..S58R,A,1,1732877730,1A 1055+ 207/FAR,1732901642,1732901657,633,0,0
1732877730_GS.S01R,065550_GS.S01R,GS,1,1732877730,0S 1055+ TSS/GCS,1732895794,1732895809,148,0,0
1732877730_N..S34R,065550_N..S34R,N,1,1732877730,1N 1055+ DIT/STL,1732900153,1732900165,861,0,0
1732877760_7..N,065600_7..N,7,0,1732877760,07 1056 34H/MST,1732898059,1732898062,331,0,0
1732877760_7..S,065600_7..S,7,1,1732877760,07 1056 MST/34H,1732898152,1732898164,344,0,0
1732877760_F..N69R,065600_F..N69R,F,0,1732877760,1F 1056 STL/179,1732900988,1732900999,1177,0,0
1732877790_2..N01R,065650_2..N01R,2,0,1732877790,02 1056+ FLA/241,1732901470,1732901479,794,0,0
1732877790_L..N,065650_L..N,L,0,1732877790,0L 1056+RPY/8AV,1732897996,1732898006,535,0,0
1732877790_M..N20R,065650_M..N20R,M,0,1732877790,1M 1056+ MET/CTL,1732900534,1732900538,1111,0,0
1732877820_D..N07R,065700_D..N07R,D,0,1732877820,1D 1057 STL/205,1732902156,1732902159,1324,0,0
1732877820_GS.N04R,065700_GS.N04R,GS,0,1732877820,0S 1057  GCS/TSS,1732895914,1732895929,156,0,0
1732877850_4..N06R,065750_4..N06R,4,0,1732877850,04 1057+ UTI/WDL,1732900069,1732900072,581,0,0
1732877850_D..S07R,065750_D..S07R,D,1,1732877850,1D 1057+ BPK/STL,1732902429,1732902441,923,0,0
1732877850_G..N14R,065750_G..N14R,G,0,1732877850,1G 1057+ CHU/CRS,1732898053,1732898068,632,0,0
1732877880_3..N01R,065800_3..N01R,3,0,1732877880,03 1058  NLT/148,1732899892,1732899904,558,0,0
1732877880_6..N03R,065800_6..N03R,6,0,1732877880,06 1058  BBR/177,1732898842,1732898854,418,0,0
1732877880_G..S14R,065800_G..S14R,G,1,1732877880,1G 1058 CRS/CHU,1732898113,1732898128,633,0,0
1732877910_1..N03R,065850_1..N03R,1,0,1732877910,01 1058+ SFT/242,1732899532,1732899544,510,0,0
1732877910_5..S03R,065850_5..S03R,5,1,1732877910,05 1058+ DYR/FLA,1732901389,1732901395,757,0,0
1732877910_L..S,065850_L..S,L,1,1732877910,0L 1058+8AV/RPY,1732898461,1732898471,576,0,0
1732877910_M..S20R,065850_M..S20R,M,1,1732877910,1M 1058+ CTL/MET,1732900133,1732900144,1042,0,0
1732877940_E..S71R,065900_E..S71R,E,1,1732877940,1E 1059 P-A/WTC,1732899119,1732899134,452,0,0
1732877940_R..N93R,065900_R..N93R,R,0,1732877940,1R 1059 95S/CTL,1732901365,1732901370,995,0,0
1732877970_6..S02R,065950_6..S02R,6X,1,1732877970,06 1059+ PEL/BBR,1732899397,1732899409,492,0,0
1732877970_C..N04R,065950_C..N04R,C,0,1732877970,1C 1059+ EUC/168,1732900200,1732900215,521,0,0
1732877970_E..N66R,065950_E..N66R,E,0,1732877970,1E 1059+ WTC/P-A,1732899194,1732899209,454,0,0
1732878000_4..S06R,066000_4..S06R,4,1,1732878000,04 1100  WDL/UTI,1732899967,1732899979,568,0,0
1732878000_5..N66R,066000_5..N66R,5,0,1732878000,05 1100  FLA/DYR,1732900882,1732900894,681,0,0
1732878000_C..S04R,066000_C..S04R,C,1,1732878000,1C 1100 168/EUC,1732900200,1732900215,520,0,0
1732878000_D..S07R,066000_D..S07R,D,1,1732878000,1D 1100 205/STL,1732895977,1732895984,477,1,0
1732878000_J..N41R,066000_J..N41R,J,0,1732878000,1J 1100 BRD/P-A,1732899435,1732899447,696,0,0
1732878000_J..S13R,066000_J..S13R,J,1,1732878000,1J 1100 P-A/BRD,1732899192,1732899195,663,0,0
1732878030_2..S01R,066050_2..S01R,2,0,1732878030,$2 1100+ 241/FLA,1732903765,1732903774,1075,0,0
1732878030_F..S69R,066050_F..S69R,F,1,1732878030,1F 1100+ 179/STL,1732902636,1732902639,1359,0,0
1732878030_GS.S04R,066050_GS.S04R,GS,1,1732878030,0S 1100+ TSS/GCS,1732896139,1732896154,145,0,0
1732878030_L..N,066050_L..N,L,0,1732878030,0L 1100+RPY/8AV,1732898281,1732898291,541,0,0
1732878030_N..S72R,066050_N..S72R,W,1,1732878030,1W 1100+ DIT/WHL,1732898637,1732898650,618,0,0
1732878060_7..N,066100_7..N,7,0,1732878060,07 1101 34H/MST,1732898392,1732898404,349,0,0
1732878060_7..S,066100_7..S,7,1,1732878060,07 1101 MST/34H,1732898497,1732898509,363,0,0
1732878060_FS.N01R,066100_FS.N01R,FS,0,1732878060,1FS 1101 PPK/FKN,1732896731,1732896746,285,0,0
1732878060_H..N21R,066100_H..N21R,H,0,1732878060,1H 1101 RPK/BCR,1732906852,1732906867,959,0,0
1732878060_SI.N03R,066100_SI.N03R,SI,0,1732878060,1SI 1101 TNV/STG,1732898757,1732898772,523,0,0
1732878090_1..S03R,066150_1..S03R,1,1,1732878090,01 1101+ 242/SFT,1732899592,1732899604,518,0,0
1732878090_3..S01R,066150_3..S01R,3,1,1732878090,03 1101+ 148/NLT,1732900237,1732900249,604,0,0
1732878090_FS.S01R,066150_FS.S01R,FS,1,1732878090,1FS 1101+ FKN/PPK,1732896671,1732896686,278,0,0
1732878090_N..N33R,066150_N..N33R,N,0,1732878090,1N 1101+ STL/DIT,1732901520,1732901530,995,0,0
1732878090_Q..S36R,066150_Q..S36R,Q,1,1732878090,1Q 1101+ 962/STL,1732900288,1732900300,831,0,0
1732878120_6..N01R,066200_6..N01R,6,0,1732878120,06 1102  BBR/PEL,1732899997,1732900009,572,0,0
1732878120_6..S03R,066200_6..S03R,6,1,1732878120,06 1102  177/BBR,1732899172,1732899184,462,0,0
1732878120_B..N,066200_B..N,B,0,1732878120,1B 1102 BBC/145,1732900474,1732900478,1060,0,0
1732878120_GS.N01R,066200_GS.N01R,GS,0,1732878120,0S 1102  GCS/TSS,1732896184,1732896199,148,0,0
1732878120_N..N72R,066200_N..N72R,W,0,1732878120,1W 1102 WHL/DIT,1732898577,1732898590,601,0,0
1732878150_L..S,066250_L..S,L,1,1732878150,0L 1102+8AV/RPY,1732898761,1732898771,586,0,0
1732878180_A..N55R,066300_A..N55R,A,0,1732878180,1A 1103 FAR/207,1732902467,1732902482,659,0,0
1732878180_Q..N36R,066300_Q..N36R,Q,0,1732878180,1Q 1103 STL/962,1732900258,1732900270,816,0,0
1732878210_1..N03R,066350_1..N03R,1,0,1732878210,01 1103+ SFT/242,1732899622,1732899634,502,0,0
1732878210_F..N69R,066350_F..N69R,F,0,1732878210,1F 1103+ STL/179,1732902144,1732902156,1270,0,0
1732878210_R..S71R,066350_R..S71R,R,1,1732878210,1R 1103+ CTL/95S,1732901264,1732901275,945,0,0
1732878240_B..S,066400_B..S,B,1,1732878240,1B 1104 BPK/BBC,1732901618,1732901630,1197,0,0
1732878270_2..N01R,066450_2..N01R,2,0,1732878270,02 1104+ FLA/241,1732901935,1732901944,799,0,0
1732878270_E..N66R,066450_E..N66R,E,0,1732878270,1E 1104+ WTC/P-A,1732899299,1732899314,441,0,0
1732878270_L..N,066450_L..N,L,0,1732878270,0L 1104+RPY/8AV,1732898596,1732898606,551,0,0
1732878270_M..N20R,066450_M..N20R,M,0,1732878270,1M 1104+ MET/CTL,1732900729,1732900733,1073,0,0
1732878300_3..N01R,066500_3..N01R,3,0,1732878300,03 1105  NLT/148,1732900237,1732900249,584,0,0
1732878300_D..N07R,066500_D..N07R,D,0,1732878300,1D 1105 STL/205,1732902156,1732902159,1260,0,0
1732878330_4..N06R,066550_4..N06R,4,0,1732878330,04 1105+ UTI/WDL,1732900519,1732900522,621,0,0
1732878330_A..S57R,066550_A..S57R,A,1,1732878330,1A 1105+ 207/LEF,1732900560,1732900575,521,0,0
1732878330_D..S07R,066550_D..S07R,D,1,1732878330,1D 1105+ BPK/STL,1732901858,1732901870,784,0,0
1732878330_G..N14R,066550_G..N14R,G,0,1732878330,1G 1105+ CHU/CRS,1732898549,1732898563,608,0,0
1732878330_GS.S01R,066550_GS.S01R,GS,1,1732878330,0S 1105+ TSS/GCS,1732896394,1732896409,142,0,0
1732878330_H..S21R,066550_H..S21R,H,1,1732878330,1H 1105+ BCR/RPK,1732897467,1732897482,315,0,0
1732878330_N..S34R,066550_N..S34R,N,1,1732878330,1N 1105+ DIT/STL,1732900690,1732900694,852,0,0
1732878360_6..N03R,066600_6..N03R,6,0,1732878360,06 1106  BBR/177,1732899292,1732899304,458,0,0
1732878360_7..N,066600_7..N,7,0,1732878360,07 1106 34H/MST,1732898677,1732898689,367,0,0
1732878360_7..S,066600_7..S,7,1,1732878360,07 1106 MST/34H,1732898797,1732898809,383,0,0
1732878360_G..S14R,066600_G..S14R,G,1,1732878360,1G 1106 CRS/CHU,1732898293,1732898308,581,0,0
1732878360_R..N93R,066600_R..N93R,R,0,1732878360,1R 1106 95S/CTL,1732901760,1732901771,992,0,0
1732878360_SI.S03R,066600_SI.S03R,SI,1,1732878360,1SI 1106 STG/TNV,1732899673,1732899686,595,0,0
1732878390_5..S03R,066650_5..S03R,5,1,1732878390,<5 1106+ DYR/FLA,1732908619,1732908632,1702,0,0
1732878390_E..S71R,066650_E..S71R,E,1,1732878390,1E 1106+ P-A/WTC,1732899554,1732899569,450,0,0
1732878390_L..S,066650_L..S,L,1,1732878390,0L 1106+8AV/RPY,1732898911,1732898921,577,0,0
1732878420_4..S06R,066700_4..S06R,4,1,1732878420,04 1107  WDL/UTI,1732900249,1732900252,585,0,0
1732878420_A..N54R,066700_A..N54R,A,0,1732878420,1A 1107 LEF/207,1732901401,1732901416,572,0,0
1732878420_GS.N04R,066700_GS.N04R,GS,0,1732878420,0S 1107  GCS/TSS,1732896499,1732896514,149,0,0
1732878450_1..S03R,066750_1..S03R,1,1,1732878450,01 1107+ 242/SFT,1732899979,1732899982,529,0,0
1732878450_6..S02R,066750_6..S02R,6X,1,1732878450,06 1107+ PEL/BBR,1732899859,1732899862,513,0,0
1732878450_F..S69R,066750_F..S69R,F,1,1732878450,1F 1107+ 179/STL,1732902684,1732902696,1310,0,0
1732878450_M..S20R,066750_M..S20R,M,1,1732878450,1M 1107+ CTL/MET,1732900688,1732900699,1044,0,0
1732878480_J..N41R,066800_J..N41R,J,0,1732878480,1J 1108 BRD/P-A,1732900231,1732900243,738,0,0
1732878480_J..S13R,066800_J..S13R,J,1,1732878480,1J 1108 P-A/BRD,1732899675,1732899687,664,0,0
1732878510_1..N03R,066850_1..N03R,1,0,1732878510,01 1108+ SFT/242,1732899922,1732899934,522,0,0
1732878510_2..S01R,066850_2..S01R,2,0,1732878510,$2 1108+ 241/FLA,1732903729,1732903735,1030,0,0
1732878510_3..S01R,066850_3..S01R,3,1,1732878510,03 1108+ 148/NLT,1732900717,1732900729,628,0,0
1732878510_5..N66R,066850_5..N66R,5,0,1732878510,05 1108+ FLA/DYR,1732901425,1732901434,719,0,0
1732878510_C..N04R,066850_C..N04R,C,0,1732878510,1C 1108+ EUC/168,1732901041,1732901056,541,0,0
1732878510_L..N,066850_L..N,L,0,1732878510,0L 1108+RPY/8AV,1732898746,1732898756,539,0,0
1732878540_B..S,066900_B..S,B,1,1732878540,1B 1109 145/BBC,1732900823,1732900834,1051,0,0
1732878540_E..N66R,066900_E..N66R,E,0,1732878540,1E 1109 WTC/P-A,1732899674,1732899689,449,0,0
1732878570_N..N33R,066950_N..N33R,N,0,1732878570,1N 1109+ STL/DIT,1732902120,1732902131,1011,0,0
1732878570_Q..S36R,066950_Q..S36R,Q,1,1732878570,1Q 1109+ 962/STL,1732900589,1732900600,807,0,0
1732878600_6..N01R,067000_6..N01R,6,0,1732878600,06 1110  BBR/PEL,1732900489,1732900492,597,0,0
1732878600_6..S03R,067000_6..S03R,6,1,1732878600,06 1110  177/BBR,1732899622,1732899634,482,0,0
1732878600_C..S04R,067000_C..S04R,C,1,1732878600,1C 1110 168/EUC,1732900981,1732900996,532,0,0
1732878630_GS.S04R,067050_GS.S04R,GS,1,1732878630,0S 1110+ TSS/GCS,1732896739,1732896754,145,0,0
1732878630_L..S,067050_L..S,L,1,1732878630,0L 1110+8AV/RPY,1732899286,1732899296,586,0,0
1732878630_N..S72R,067050_N..S72R,W,1,1732878630,1W 1110+ DIT/WHL,1732899145,1732899147,605,0,0
1732878660_3..N01R,067100_3..N01R,3,0,1732878660,03 1111  NLT/148,1732900789,1732900792,637,0,0
1732878660_7..N,067100_7..N,7,0,1732878660,07 1111 34H/MST,1732898887,1732898899,377,0,0
1732878660_7..S,067100_7..S,7,1,1732878660,07 1111 MST/34H,1732899082,1732899094,403,0,0
1732878660_F..N69R,067100_F..N69R,F,0,1732878660,1F 1111 STL/179,1732902336,1732902339,1236,0,0
1732878660_FS.N01R,067100_FS.N01R,FS,0,1732878660,1FS 1111 PPK/FKN,1732897632,1732897647,305,0,0
1732878660_Q..N36R,067100_Q..N36R,Q,0,1732878660,1Q 1111 STL/962,1732900529,1732900540,788,0,0
1732878690_B..N,067150_B..N,B,0,1732878690,1B 1111+ BBC/BPK,1732902309,1732902321,1228,0,0
1732878690_FS.S01R,067150_FS.S01R,FS,1,1732878690,1FS 1111+ FKN/PPK,1732897617,1732897632,301,0,0
1732878720_GS.N01R,067200_GS.N01R,GS,0,1732878720,0S 1112  GCS/TSS,1732896799,1732896814,149,0,0
1732878720_N..N72R,067200_N..N72R,W,0,1732878720,1W 1112 WHL/DIT,1732899102,1732899115,589,0,0
1732878720_R..S71R,067200_R..S71R,R,1,1732878720,1R 1112 CTL/95S,1732901790,1732901801,948,0,0
1732878750_E..S71R,067250_E..S71R,E,1,1732878750,1E 1112+ P-A/WTC,1732900140,1732900155,465,0,0
1732878750_L..N,067250_L..N,L,0,1732878750,0L 1112+RPY/8AV,1732899001,1732899011,541,0,0
1732878750_M..N20R,067250_M..N20R,M,0,1732878750,1M 1112+ MET/CTL,1732901618,1732901630,1128,0,0
1732878780_D..N07R,067300_D..N07R,D,0,1732878780,1D 1113 STL/205,1732902576,1732902579,1252,0,0
1732878780_D..S07R,067300_D..S07R,D,1,1732878780,1D 1113 BPK/STL,1732902414,1732902426,798,0,0
1732878780_E..N66R,067300_E..N66R,E,0,1732878780,1E 1113 WTC/P-A,1732900065,1732900080,459,0,0
1732878780_G..N14R,067300_G..N14R,G,0,1732878780,1G 1113 CHU/CRS,1732898939,1732898953,601,0,0
1732878810_1..N03R,067350_1..N03R,1,0,1732878810,01 1113+ SFT/242,1732900249,1732900252,545,0,0
1732878810_1..S03R,067350_1..S03R,1,1,1732878810,01 1113+ 242/SFT,1732900327,1732900339,556,0,0
1732878840_4..N06R,067400_4..N06R,4,0,1732878840,04 1114  UTI/WDL,1732900987,1732900999,644,0,0
1732878840_6..N03R,067400_6..N03R,6,0,1732878840,06 1114  BBR/177,1732899817,1732899829,488,0,0
1732878840_G..S14R,067400_G..S14R,G,1,1732878840,1G 1114 CRS/CHU,1732899960,1732899973,729,0,0
1732878840_H..N21R,067400_H..N21R,H,0,1732878840,1H 1114 RPK/BCR,1732907633,1732907648,959,0,0
1732878870_5..S03R,067450_5..S03R,5,0,1732878870,$5 1114+ DYR/FLA,1732904839,1732904849,1158,0,0
1732878870_F..S69R,067450_F..S69R,F,1,1732878870,1F 1114+ 179/STL,1732902999,1732903011,1296,0,0
1732878870_L..S,067450_L..S,L,1,1732878870,0L 1114+8AV/RPY,1732899391,1732899401,577,0,0
1732878870_N..S34R,067450_N..S34R,N,1,1732878870,1N 1114+ DIT/STL,1732901129,1732901140,839,0,0
1732878900_4..S06R,067500_4..S06R,4,1,1732878900,04 1115  WDL/UTI,1732900642,1732900654,598,0,0
1732878900_A..N55R,067500_A..N55R,A,0,1732878900,1A 1115 FAR/207,1732903879,1732903894,705,0,0
1732878900_R..N93R,067500_R..N93R,R,0,1732878900,1R 1115 95S/CTL,1732902301,1732902311,992,0,0
1732878930_6..S02R,067550_6..S02R,6X,1,1732878930,06 1115+ PEL/BBR,1732900357,1732900369,560,0,0
1732878930_A..S58R,067550_A..S58R,A,1,1732878930,1A 1115+ 207/FAR,1732902633,1732902648,620,0,0
1732878930_GS.S01R,067550_GS.S01R,GS,1,1732878930,0S 1115+ TSS/GCS,1732896979,1732896994,142,0,0
1732878930_M..S20R,067550_M..S20R,M,1,1732878930,1M 1115+ CTL/MET,1732900913,1732900924,1010,0,0
1732878960_7..N,067600_7..N,7,0,1732878960,07 1116 34H/MST,1732899199,1732899202,402,0,0
1732878960_7..S,067600_7..S,7,1,1732878960,07 1116 MST/34H,1732899382,1732899394,427,0,0
1732878960_J..N41R,067600_J..N41R,J,0,1732878960,1J 1116 BRD/P-A,1732900231,1732900243,701,0,0
1732878960_J..S13R,067600_J..S13R,J,1,1732878960,1J 1116 P-A/BRD,1732900066,1732900078,679,0,0
1732878990_2..S01R,067650_2..S01R,2,1,1732878990,02 1116+ 241/FLA,1732902520,1732902529,848,0,0
1732878990_5..N66R,067650_5..N66R,5,0,1732878990,05 1116+ FLA/DYR,1732902130,1732902139,796,0,0
1732878990_C..N04R,067650_C..N04R,C,0,1732878990,1C 1116+ EUC/168,1732901206,1732901221,521,0,0
1732878990_L..N,067650_L..N,L,0,1732878990,0L 1116+RPY/8AV,1732899406,1732899416,563,0,0
1732879020_GS.N04R,067700_GS.N04R,GS,0,1732879020,0S 1117  GCS/TSS,1732897084,1732897099,149,0,0
1732879050_3..S01R,067750_3..S01R,3,1,1732879050,03 1117+ 148/NLT,1732901215,1732901224,654,0,0
1732879050_N..N33R,067750_N..N33R,N,0,1732879050,1N 1117+ STL/DIT,1732902916,1732902926,1053,0,0
1732879080_6..N01R,067800_6..N01R,6,0,1732879080,06 1118  BBR/PEL,1732900837,1732900849,604,0,0
1732879080_6..S03R,067800_6..S03R,6,1,1732879080,06 1118  177/BBR,1732900132,1732900144,510,0,0
1732879080_C..S04R,067800_C..S04R,C,1,1732879080,1C 1118 168/EUC,1732901101,1732901116,508,0,0
1732879080_E..S71R,067800_E..S71R,E,1,1732879080,1E 1118 P-A/WTC,1732900335,1732900350,457,0,0
1732879080_F..N69R,067800_F..N69R,F,0,1732879080,1F 1118 STL/179,1732902774,1732902786,1239,0,0
1732879110_1..N03R,067850_1..N03R,1,0,1732879110,01 1118+ SFT/242,1732900567,1732900579,568,0,0
1732879110_E..N66R,067850_E..N66R,E,0,1732879110,1E 1118+ WTC/P-A,1732900215,1732900230,447,0,0
1732879110_L..S,067850_L..S,L,1,1732879110,0L 1118+8AV/RPY,1732899631,1732899641,578,0,0
1732879110_Q..N36R,067850_Q..N36R,Q,0,1732879110,1Q 1118+ STL/962,1732901219,1732901230,819,0,0
1732879110_Q..S36R,067850_Q..S36R,Q,1,1732879110,1Q 1118+ 962/STL,1732901625,1732901636,873,0,0
1732879140_3..N01R,067900_3..N01R,3,0,1732879140,03 1119  NLT/148,1732901110,1732901119,640,0,0
1732879140_R..S71R,067900_R..S71R,R,1,1732879140,1R 1119 CTL/95S,1732902406,1732902416,974,0,0
1732879170_1..S03R,067950_1..S03R,1,1,1732879170,01 1119+ 242/SFT,1732900777,1732900789,596,0,0
1732879170_2..N01R,067950_2..N01R,2,0,1732879170,02 1119+ FLA/241,1732902775,1732902784,862,0,0
1732879230_G..N14R,068050_G..N14R,G,0,1732879230,1G 1120+ CHU/CRS,1732899360,1732899373,601,0,0
1732879230_GS.S04R,068050_GS.S04R,GS,1,1732879230,0S 1120+ TSS/GCS,1732897324,1732897339,145,0,0
1732879230_L..N,068050_L..N,L,0,1732879230,0L 1120+RPY/8AV,1732899616,1732899626,560,0,0
1732879230_M..N20R,068050_M..N20R,M,0,1732879230,1M 1120+ MET/CTL,1732901888,1732901900,1100,0,0
1732879230_N..S72R,068050_N..S72R,W,1,1732879230,1W 1120+ DIT/WHL,1732899838,1732899850,619,0,0
1732879260_7..N,068100_7..N,7,0,1732879260,07 1121 34H/MST,1732899517,1732899529,424,0,0
1732879260_7..S,068100_7..S,7,1,1732879260,07 1121 MST/34H,1732899682,1732899694,446,0,0
1732879260_D..N07R,068100_D..N07R,D,0,1732879260,1D 1121 STL/205,1732903884,1732903897,1363,0,0
1732879260_FS.N01R,068100_FS.N01R,FS,0,1732879260,1FS 1121 PPK/FKN,1732897768,1732897783,274,0,0
1732879290_D..S07R,068150_D..S07R,D,1,1732879290,1D 1121+ BPK/STL,1732902804,1732902816,776,0,0
1732879290_FS.S01R,068150_FS.S01R,FS,1,1732879290,1FS 1121+ FKN/PPK,1732897768,1732897783,272,0,0
1732879320_4..N06R,068200_4..N06R,4,0,1732879320,04 1122  UTI/WDL,1732901479,1732901485,689,0,0
1732879320_6..N03R,068200_6..N03R,6,0,1732879320,06 1122  BBR/177,1732900357,1732900369,540,0,0
1732879320_B..N,068200_B..N,B,0,1732879320,1B 1122 BBC/145,1732901978,1732901990,1101,0,0
1732879320_G..S14R,068200_G..S14R,G,1,1732879320,1G 1122 CRS/CHU,1732900275,1732900290,715,0,0
1732879320_GS.N01R,068200_GS.N01R,GS,0,1732879320,0S 1122  GCS/TSS,1732897429,1732897444,152,0,0
1732879320_N..N72R,068200_N..N72R,W,0,1732879320,1W 1122 WHL/DIT,1732900003,1732900015,630,0,0
1732879350_5..S03R,068250_5..S03R,5,0,1732879350,$5 1122+ DYR/FLA,1732903360,1732903369,921,0,0
1732879350_F..S69R,068250_F..S69R,F,1,1732879350,1F 1122+ 179/STL,1732903524,1732903537,1302,0,0
1732879350_L..S,068250_L..S,L,1,1732879350,0L 1122+8AV/RPY,1732899856,1732899866,576,0,0
1732879350_N..S34R,068250_N..S34R,N,1,1732879350,1N 1122+ DIT/STL,1732901625,1732901636,841,0,0
1732879380_R..N93R,068300_R..N93R,R,0,1732879380,1R 1123 95S/CTL,1732902661,1732902671,976,0,0
1732879410_1..N03R,068350_1..N03R,1,0,1732879410,01 1123+ SFT/242,1732900897,1732900909,592,0,0
1732879410_6..S02R,068350_6..S02R,6X,1,1732879410,06 1123+ PEL/BBR,1732900972,1732900984,602,0,0
1732879410_E..S71R,068350_E..S71R,E,1,1732879410,1E 1123+ P-A/WTC,1732900726,1732900741,461,0,0
1732879410_M..S20R,068350_M..S20R,M,1,1732879410,1M 1123+ CTL/MET,1732901348,1732901360,1004,0,0
1732879440_4..S06R,068400_4..S06R,4,1,1732879440,04 1124  WDL/UTI,1732901125,1732901134,622,0,0
1732879440_F..N69R,068400_F..N69R,F,0,1732879440,1F 1124 STL/179,1732903089,1732903102,1233,0,0
1732879440_J..N41R,068400_J..N41R,J,0,1732879440,1J 1124 BRD/P-A,1732901552,1732901563,845,0,0
1732879440_J..S13R,068400_J..S13R,J,1,1732879440,1J 1124 P-A/BRD,1732900501,1732900513,705,0,0
1732879470_2..S01R,068450_2..S01R,2,1,1732879470,02 1124+ 241/FLA,1732902835,1732902844,850,0,0
1732879470_5..N66R,068450_5..N66R,5,0,1732879470,05 1124+ FLA/DYR,1732902769,1732902775,841,0,0
1732879470_B..S,068450_B..S,B,1,1732879470,1B 1124+ BPK/BBC,1732902936,1732902939,1207,0,0
1732879470_C..N04R,068450_C..N04R,C,0,1732879470,1C 1124+ EUC/168,1732901792,1732901807,528,0,0
1732879470_E..N66R,068450_E..N66R,E,0,1732879470,1E 1124+ WTC/P-A,1732900545,1732900560,445,0,0
1732879470_L..N,068450_L..N,L,0,1732879470,0L 1124+RPY/8AV,1732899991,1732900001,578,0,0
1732879470_Q..N36R,068450_Q..N36R,Q,0,1732879470,1Q 1124+ STL/962,1732902135,1732902146,893,0,0
1732879530_1..S03R,068550_1..S03R,1,1,1732879530,01 1125+ 242/SFT,1732901032,1732901044,610,0,0
1732879530_3..S01R,068550_3..S01R,3,1,1732879530,03 1125+ 148/NLT,1732901665,1732901674,694,0,0
1732879530_A..S57R,068550_A..S57R,A,1,1732879530,1A 1125+ 207/LEF,1732901807,1732901822,525,0,0
1732879530_GS.S01R,068550_GS.S01R,GS,1,1732879530,0S 1125+ TSS/GCS,1732897612,1732897624,154,0,0
1732879530_Q..S36R,068550_Q..S36R,Q,1,1732879530,1Q 1125+ 962/STL,1732902301,1732902311,907,0,0
1732879560_6..N01R,068600_6..N01R,6,0,1732879560,06 1126  BBR/PEL,1732901275,1732901284,642,0,0
1732879560_6..S03R,068600_6..S03R,6,1,1732879560,06 1126  177/BBR,1732900582,1732900594,550,0,0
1732879560_7..N,068600_7..N,7,0,1732879560,07 1126 34H/MST,1732899757,1732899769,439,0,0
